Movie 1,Movie 2,Movie 3,Movie 4,Movie 5,Movie 6,Movie 7,Movie 8,Movie 9,Movie 10,Input,Review
District 9,Se7en,Legends of the Fall,Ratatouille,Kicking & Screaming,Drishyam 2,Spider-Man 2,Toki o kakeru shôjo,Ying xiong,Evil Dead II,Outlaw King,"Yes, based on your viewing history, you would likely enjoy Outlaw King. This movie is an action-packed historical drama, telling the story of Robert the Bruce, a Scottish rebel leader against the oppressive English rule. With a combination of thrilling battle scenes and powerful emotional moments, Outlaw King provides a captivating viewing experience. The stunning Scottish landscapes and the excellent performances of Chris Pine, Aaron Taylor-Johnson and Florence Pugh will draw you into the story and make you feel like you are part of the struggle for freedom. Outlaw King is a must-see for anyone who enjoys great action and drama."
District 9,Se7en,Legends of the Fall,Ratatouille,Kicking & Screaming,Drishyam 2,Spider-Man 2,Toki o kakeru shôjo,Ying xiong,Evil Dead II,Jacob's Ladder,"Yes, I believe you would enjoy Jacob's Ladder. It is a psychological thriller that follows the story of a Vietnam War veteran as he tries to make sense of his hallucinations, memories, and visions. With its intense and thought-provoking themes, this movie is sure to be a captivating experience for those who enjoy a slow-burn horror and psychological thriller. The movie contrasts the real world with a surrealistic, darker dream world and touches on themes of trauma, guilt, and loss, which are common in many of the movies you have watched. Additionally, the movie features great performances and an intense, eerie score that will keep you on the edge of your seat."
District 9,Se7en,Legends of the Fall,Ratatouille,Kicking & Screaming,Drishyam 2,Spider-Man 2,Toki o kakeru shôjo,Ying xiong,Evil Dead II,How to Train Your Dragon,"Yes, I believe that I would enjoy How to Train Your Dragon based on my history of movies. I have watched movies with a wide range of genres, from action to comedy to drama to fantasy. How to Train Your Dragon is an animated fantasy adventure film, which combines elements of action and comedy, and it also has a lot of heart. It follows the story of a young Viking who teams up with a dragon to find his place in the world. The visuals and animation of the movie are stunning and the characters are likable and relatable. It is a great movie for both children and adults, and I believe that I would enjoy it."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,Mononoke-hime,"Based on my history of watching movies, I believe I would enjoy Mononoke-hime. It is a critically acclaimed anime film directed by Hayao Miyazaki, which is renowned for its detailed and imaginative story and animation. The movie is set in medieval Japan and follows the story of Ashitaka, a prince who is cursed by a demon and goes on a journey to try and find a cure. Along the way he meets many characters including a Wolf God, a spirit of the forest, and a young princess who is fighting to protect her home against the human forces. This movie is a perfect blend of fantasy and realism, providing a great opportunity to explore the culture and history of Japan. The visuals and music in the movie are also stunning, making it an enjoyable and immersive experience."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,Dip huet seung hung,"Yes, you would enjoy Dip Huet Seung Hung as this movie is a classic Hong Kong crime drama, and has a strong historical context. The movie is set in the 1960s and follows a police inspector as he investigates a series of murders. There are many historical elements in the film, such as the political unrest of the time and the traditional clash between the police and organized crime. The movie also focuses on themes of justice, loyalty and courage. The performances in the film are also excellent, particularly from the lead actor, Tony Leung Chiu Wai. Overall, Dip Huet Seung Hung is a classic Hong Kong crime drama with strong historical elements, and is sure to be an enjoyable experience for any fan of the genre."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,Casino,"Yes, you would likely enjoy the movie Casino based on your history of enjoying movies with strong political and social themes. Casino is a crime drama based on the real-life story of mob-controlled casinos in Las Vegas. The film follows the rise and fall of a powerful mobster as he operates his casinos and tries to keep the FBI from uncovering his criminal activities. The movie features strong performances from Robert De Niro, Sharon Stone, and Joe Pesci, and its complex story and characters would likely keep you interested. Casino is sure to keep you engaged with its exploration of the dark side of human nature, the power of greed, and the consequences of corruption."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,The Blues Brothers,"Yes, I believe you would enjoy The Blues Brothers. The movie is an iconic classic that is full of laughs and great music, making for an exciting and memorable viewing experience. The story follows two brothers who must reunite their old band and put on a show in order to save the orphanage they grew up in. The movie is full of nostalgia and references to classic rock and soul music, which you may have grown to appreciate from many of the other movies you have watched. Additionally, the movie has a strong focus on the importance of family and friendship, which resonates with many of the themes found in the other movies you have watched."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,The Mitchells vs the Machines,"I would enjoy The Mitchells vs the Machines. It has a great blend of comedy, action, and heartfelt moments. It is a story about a family who must come together to fight a tech apocalypse. It is entertaining and engaging, with plenty of laughs and emotional moments. The movie also has an underlying theme of embracing technology, which is something I have come to appreciate after watching movies such as Se, Jie and Rise of the Guardians. The movie also features great visuals and a fantastic soundtrack, which make it even more enjoyable. Overall, The Mitchells vs the Machines is a great movie that I would highly recommend."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,Ice Age: Dawn of the Dinosaurs,"Yes, I believe you would enjoy Ice Age: Dawn of the Dinosaurs. This movie is about a group of prehistoric creatures that must work together to save one of their own from an underground lost world. The movie is full of action, adventure, and comedy. The storyline is well thought out and the characters are both dynamic and amusing. The animation and visual effects are stunning and make the movie come to life. As a fan of historical movies, you would appreciate the mix of both fact and fantasy in this movie. Its visual imagery is incredibly captivating and its soundtrack is incredibly stirring. Ice Age: Dawn of the Dinosaurs is an exciting and enjoyable movie that is sure to please any fan of historical movies."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,Training Day,"Yes, I believe that you would enjoy Training Day based on your movie history. Training Day is a crime thriller starring Denzel Washington and Ethan Hawke that follows two LAPD officers as they confront the realities of corruption on their first day together. The movie is full of tension and suspense, and the performances of Washington and Hawke are top-notch. The film touches upon themes of morality and justice, and explores the complex relationship between law enforcement and the criminal underworld. The movie features a great soundtrack, sharp dialogue, and thrilling action sequences that will keep you hooked from start to finish."
"Aguirre, der Zorn Gottes",Gandhi,"Se, jie",Secondhand Lions,Das Boot,Tropa de Elite 2: O Inimigo Agora é Outro,Rise of the Guardians,Den 12. mann,Dallas Buyers Club,Puss in Boots: The Last Wish,PK,"Yes, you would likely enjoy the movie PK based on your history. PK is a Bollywood comedy-drama about an alien visiting Earth who is confused by the behavior of the human race. It is an exploration of religious beliefs and practices and how they affect the lives of everyday people. PK is a thought-provoking and entertaining movie that will make you laugh, cry, and think about the world around you. The movie features great performances from its lead actors, beautiful cinematography, and a unique soundtrack. With its mix of humor and emotion, PK is a movie that you will enjoy and remember for a long time."
